sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,cell_type,genome_build,biosample,sra
singles-bm0828-gmp-151027-49,,,,,,,singles-BM0828-GMP-151027-49,GSM2541889,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541889,NONE,"GSE96769, GSE96772",0,SRX2651186,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614750,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651186
singles-bm0828-gmp-151027-50,,,,,,,singles-BM0828-GMP-151027-50,GSM2541890,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541890,NONE,"GSE96769, GSE96772",0,SRX2651187,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614749,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651187
singles-bm0828-gmp-151027-51,,,,,,,singles-BM0828-GMP-151027-51,GSM2541891,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541891,NONE,"GSE96769, GSE96772",0,SRX2651188,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614748,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651188
singles-bm0828-gmp-151027-52,,,,,,,singles-BM0828-GMP-151027-52,GSM2541892,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541892,NONE,"GSE96769, GSE96772",0,SRX2651189,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614747,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651189
singles-bm0828-gmp-151027-53,,,,,,,singles-BM0828-GMP-151027-53,GSM2541893,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541893,NONE,"GSE96769, GSE96772",0,SRX2651190,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614746,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651190
singles-bm0828-gmp-151027-54,,,,,,,singles-BM0828-GMP-151027-54,GSM2541894,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541894,NONE,"GSE96769, GSE96772",0,SRX2651191,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614745,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651191
singles-bm0828-gmp-151027-55,,,,,,,singles-BM0828-GMP-151027-55,GSM2541895,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541895,NONE,"GSE96769, GSE96772",0,SRX2651192,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614744,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651192
singles-bm0828-gmp-151027-56,,,,,,,singles-BM0828-GMP-151027-56,GSM2541896,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541896,NONE,"GSE96769, GSE96772",0,SRX2651193,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614743,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651193
singles-bm0828-gmp-151027-57,,,,,,,singles-BM0828-GMP-151027-57,GSM2541897,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541897,NONE,"GSE96769, GSE96772",0,SRX2651194,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614742,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651194
singles-bm0828-gmp-151027-58,,,,,,,singles-BM0828-GMP-151027-58,GSM2541898,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541898,NONE,"GSE96769, GSE96772",0,SRX2651195,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614741,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651195
singles-bm0828-gmp-151027-59,,,,,,,singles-BM0828-GMP-151027-59,GSM2541899,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541899,NONE,"GSE96769, GSE96772",0,SRX2651196,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614740,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651196
singles-bm0828-gmp-151027-60,,,,,,,singles-BM0828-GMP-151027-60,GSM2541900,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541900,NONE,"GSE96769, GSE96772",0,SRX2651197,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614739,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651197
singles-bm0828-gmp-151027-61,,,,,,,singles-BM0828-GMP-151027-61,GSM2541901,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541901,NONE,"GSE96769, GSE96772",0,SRX2651198,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614738,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651198
singles-bm0828-gmp-151027-62,,,,,,,singles-BM0828-GMP-151027-62,GSM2541902,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541902,NONE,"GSE96769, GSE96772",0,SRX2651199,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614736,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651199
singles-bm0828-gmp-151027-63,,,,,,,singles-BM0828-GMP-151027-63,GSM2541903,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541903,NONE,"GSE96769, GSE96772",0,SRX2651200,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614837,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651200
singles-bm0828-gmp-151027-64,,,,,,,singles-BM0828-GMP-151027-64,GSM2541904,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541904,NONE,"GSE96769, GSE96772",0,SRX2651201,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614836,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651201
singles-bm0828-gmp-151027-65,,,,,,,singles-BM0828-GMP-151027-65,GSM2541905,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541905,NONE,"GSE96769, GSE96772",0,SRX2651202,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614835,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651202
singles-bm0828-gmp-151027-66,,,,,,,singles-BM0828-GMP-151027-66,GSM2541906,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541906,NONE,"GSE96769, GSE96772",0,SRX2651203,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614834,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651203
singles-bm0828-gmp-151027-67,,,,,,,singles-BM0828-GMP-151027-67,GSM2541907,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541907,NONE,"GSE96769, GSE96772",0,SRX2651204,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614833,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651204
singles-bm0828-gmp-151027-68,,,,,,,singles-BM0828-GMP-151027-68,GSM2541908,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541908,NONE,"GSE96769, GSE96772",0,SRX2651205,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614737,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651205
singles-bm0828-gmp-151027-69,,,,,,,singles-BM0828-GMP-151027-69,GSM2541909,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541909,NONE,"GSE96769, GSE96772",0,SRX2651206,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614832,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651206
singles-bm0828-gmp-151027-70,,,,,,,singles-BM0828-GMP-151027-70,GSM2541910,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541910,NONE,"GSE96769, GSE96772",0,SRX2651207,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614831,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651207
singles-bm0828-gmp-151027-71,,,,,,,singles-BM0828-GMP-151027-71,GSM2541911,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541911,NONE,"GSE96769, GSE96772",0,SRX2651208,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614830,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651208
singles-bm0828-gmp-151027-72,,,,,,,singles-BM0828-GMP-151027-72,GSM2541912,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541912,NONE,"GSE96769, GSE96772",0,SRX2651209,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614829,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651209
singles-bm0828-gmp-151027-73,,,,,,,singles-BM0828-GMP-151027-73,GSM2541913,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541913,NONE,"GSE96769, GSE96772",0,SRX2651210,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614828,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651210
singles-bm0828-gmp-151027-74,,,,,,,singles-BM0828-GMP-151027-74,GSM2541914,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541914,NONE,"GSE96769, GSE96772",0,SRX2651211,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614827,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651211
singles-bm0828-gmp-151027-75,,,,,,,singles-BM0828-GMP-151027-75,GSM2541915,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541915,NONE,"GSE96769, GSE96772",0,SRX2651212,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614826,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651212
singles-bm0828-gmp-151027-76,,,,,,,singles-BM0828-GMP-151027-76,GSM2541916,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541916,NONE,"GSE96769, GSE96772",0,SRX2651213,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614825,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651213
singles-bm0828-gmp-151027-77,,,,,,,singles-BM0828-GMP-151027-77,GSM2541917,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541917,NONE,"GSE96769, GSE96772",0,SRX2651214,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614824,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651214
singles-bm0828-gmp-151027-78,,,,,,,singles-BM0828-GMP-151027-78,GSM2541918,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541918,NONE,"GSE96769, GSE96772",0,SRX2651215,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614823,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651215
singles-bm0828-gmp-151027-79,,,,,,,singles-BM0828-GMP-151027-79,GSM2541919,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541919,NONE,"GSE96769, GSE96772",0,SRX2651216,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614822,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651216
singles-bm0828-gmp-151027-80,,,,,,,singles-BM0828-GMP-151027-80,GSM2541920,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541920,NONE,"GSE96769, GSE96772",0,SRX2651217,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614821,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651217
singles-bm0828-gmp-151027-81,,,,,,,singles-BM0828-GMP-151027-81,GSM2541921,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541921,NONE,"GSE96769, GSE96772",0,SRX2651218,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614820,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651218
singles-bm0828-gmp-151027-82,,,,,,,singles-BM0828-GMP-151027-82,GSM2541922,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541922,NONE,"GSE96769, GSE96772",0,SRX2651219,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614819,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651219
singles-bm0828-gmp-151027-83,,,,,,,singles-BM0828-GMP-151027-83,GSM2541923,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541923,NONE,"GSE96769, GSE96772",0,SRX2651220,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614818,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651220
singles-bm0828-gmp-151027-84,,,,,,,singles-BM0828-GMP-151027-84,GSM2541924,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541924,NONE,"GSE96769, GSE96772",0,SRX2651221,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614817,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651221
singles-bm0828-gmp-151027-85,,,,,,,singles-BM0828-GMP-151027-85,GSM2541925,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541925,NONE,"GSE96769, GSE96772",0,SRX2651222,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614816,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651222
singles-bm0828-gmp-151027-86,,,,,,,singles-BM0828-GMP-151027-86,GSM2541926,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541926,NONE,"GSE96769, GSE96772",0,SRX2651223,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614815,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651223
singles-bm0828-gmp-151027-87,,,,,,,singles-BM0828-GMP-151027-87,GSM2541927,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541927,NONE,"GSE96769, GSE96772",0,SRX2651224,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614814,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651224
singles-bm0828-gmp-151027-88,,,,,,,singles-BM0828-GMP-151027-88,GSM2541928,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541928,NONE,"GSE96769, GSE96772",0,SRX2651225,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614813,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651225
singles-bm0828-gmp-151027-89,,,,,,,singles-BM0828-GMP-151027-89,GSM2541929,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541929,NONE,"GSE96769, GSE96772",0,SRX2651226,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614812,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651226
singles-bm0828-gmp-151027-90,,,,,,,singles-BM0828-GMP-151027-90,GSM2541930,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2541930,NONE,"GSE96769, GSE96772",0,SRX2651227,CD34+ Bone Marrow,GMP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06614811,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651227
