sample_geo_accession	sample_series_id.x	sample_name	super_tissue	tissue	cell_type	sex	age	donor	technology	ba	brain_region_1	area	super_region	region
GSM7822137	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_m1c_from_donor_2	Brain	M1C		male		Donor 2	Single-cell ATAC	BA4	M1C	Frontal Lobe	NA	Primary Motor Cortex
GSM7822138	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_m1c_from_donor_4	Brain	M1C		male		Donor 4	Single-cell ATAC	BA4	M1C	Frontal Lobe	NA	Primary Motor Cortex
GSM7822139	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_v2_from_donor_1	Brain	V2		male		Donor 1	Single-cell ATAC	BA18	V2	Occipital Lobe	NA	Secondary Visual Cortex
GSM7822140	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_v2_from_donor_2	Brain	V2		male		Donor 2	Single-cell ATAC	BA18	V2	Occipital Lobe	NA	Secondary Visual Cortex
GSM7822141	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_v2_from_donor_4	Brain	V2		male		Donor 4	Single-cell ATAC	BA18	V2	Occipital Lobe	NA	Secondary Visual Cortex
GSM7822142	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_fi_from_donor_1	Brain	FI		male		Donor 1	Single-cell ATAC		FI	Limbic system	NA	Hippocampus
GSM7822143	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_fi_from_donor_2	Brain	FI		male		Donor 2	Single-cell ATAC		FI	Limbic system	NA	Hippocampus
GSM7822144	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_fi_from_donor_4	Brain	FI		male		Donor 4	Single-cell ATAC		FI	Limbic system	NA	Hippocampus
GSM7822145	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a46_from_donor_1	Brain	A46		male		Donor 1	Single-cell ATAC	BA46	A46	Prefrontal Cortex	Lateral Prefrontal Cortex	Dorsolateral Prefrontal Cortex
GSM7822146	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a46_from_donor_2	Brain	A46		male		Donor 2	Single-cell ATAC	BA46	A46	Prefrontal Cortex	Lateral Prefrontal Cortex	Dorsolateral Prefrontal Cortex
GSM7822147	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a46_from_donor_4	Brain	A46		male		Donor 4	Single-cell ATAC	BA46	A46	Prefrontal Cortex	Lateral Prefrontal Cortex	Dorsolateral Prefrontal Cortex
GSM7822148	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_acc_from_donor_1	Brain	ACC		male		Donor 1	Single-cell ATAC	BA24,32,33	ACC	Prefrontal Cortex	Dorsomedial Prefrontal Cortex	Anterior Cingulate Cortex
GSM7822149	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_acc_from_donor_2	Brain	ACC		male		Donor 2	Single-cell ATAC	BA24,32,33	ACC	Prefrontal Cortex	Dorsomedial Prefrontal Cortex	Anterior Cingulate Cortex
GSM7822150	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_acc_from_donor_4	Brain	ACC		male		Donor 4	Single-cell ATAC	BA24,32,33	ACC	Prefrontal Cortex	Dorsomedial Prefrontal Cortex	Anterior Cingulate Cortex
GSM7822151	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_v1c_from_donor_1	Brain	V1C		male		Donor 1	Single-cell ATAC	BA17	V1C	Occipital Lobe	NA	Primary Visual Cortex
GSM7822152	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_v1c_from_donor_2	Brain	V1C		male		Donor 2	Single-cell ATAC	BA17	V1C	Occipital Lobe	NA	Primary Visual Cortex
GSM7822153	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_v1c_from_donor_4	Brain	V1C		male		Donor 4	Single-cell ATAC	BA17	V1C	Occipital Lobe	NA	Primary Visual Cortex
GSM7822154	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a1c_from_donor_1	Brain	A1C		male		Donor 1	Single-cell ATAC	BA41,42	A1C	Temporal Lobe	NA	Primary Auditory Cortex
GSM7822155	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a1c_from_donor_2	Brain	A1C		male		Donor 2	Single-cell ATAC	BA41,42	A1C	Temporal Lobe	NA	Primary Auditory Cortex
GSM7822156	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a1c_from_donor_4	Brain	A1C		male		Donor 4	Single-cell ATAC	BA41,42	A1C	Temporal Lobe	NA	Primary Auditory Cortex
GSM7822157	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a44-a45_from_donor_1	Brain	A44-A45		male		Donor 1	Single-cell ATAC	A44,A45	A44-A45	Frontal Cortex	NA	Inferior Frontal Gyrus
GSM7822158	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a44-a45_from_donor_2	Brain	A44-A45		male		Donor 2	Single-cell ATAC	A44,A45	A44-A45	Frontal Cortex	NA	Inferior Frontal Gyrus
GSM7822159	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a44-a45_from_donor_4	Brain	A44-A45		male		Donor 4	Single-cell ATAC	A44,A45	A44-A45	Frontal Cortex	NA	Inferior Frontal Gyrus
GSM7822160	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a5-a7_from_donor_1	Brain	A5-A7		male		Donor 1	Single-cell ATAC	BA5,6,7	A5-A7	Frontal/Parietal Cortex	NA	Brodmann area 5-7
GSM7822161	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a5-a7_from_donor_2	Brain	A5-A7		male		Donor 2	Single-cell ATAC	BA5,6,7	A5-A7	Frontal/Parietal Cortex	NA	Brodmann area 5-7
GSM7822162	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a5-a7_from_donor_4	Brain	A5-A7		male		Donor 4	Single-cell ATAC	BA5,6,7	A5-A7	Frontal/Parietal Cortex	NA	Brodmann area 5-7
GSM7822163	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_s1c_from_donor_1	Brain	S1C		male		Donor 1	Single-cell ATAC	BA3,2,1	S1C	Parietal Lobe	NA	Primary Somatosensory Cortex
GSM7822164	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_s1c_from_donor_2	Brain	S1C		male		Donor 2	Single-cell ATAC	BA3,2,1	S1C	Parietal Lobe	NA	Primary Somatosensory Cortex
GSM7822165	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_s1c_from_donor_4	Brain	S1C		male		Donor 4	Single-cell ATAC	BA3,2,1	S1C	Parietal Lobe	NA	Primary Somatosensory Cortex
GSM7822166	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_ig_from_donor_1	Brain	Ig		male		Donor 1	Single-cell ATAC	BA16	Ig	Lateral Sulcus	NA	Insula
GSM7822167	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_ig_from_donor_2	Brain	Ig		male		Donor 2	Single-cell ATAC	BA16	Ig	Lateral Sulcus	NA	Insula
GSM7822168	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_ig_from_donor_4	Brain	Ig		male		Donor 4	Single-cell ATAC	BA16	Ig	Lateral Sulcus	NA	Insula
GSM7822169	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pro_from_donor_1	Brain	Pro		male		Donor 1	Single-cell ATAC		Pro	NA	NA	NA
GSM7822170	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pro_from_donor_2	Brain	Pro		male		Donor 2	Single-cell ATAC		Pro	NA	NA	NA
GSM7822171	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pro_from_donor_4	Brain	Pro		male		Donor 4	Single-cell ATAC		Pro	NA	NA	NA
GSM7822172	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pir_from_donor_1	Brain	Pir		male		Donor 1	Single-cell ATAC		Pir	Teleencephalon	NA	Piriform Gyrus
GSM7822173	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pir_from_donor_2	Brain	Pir		male		Donor 2	Single-cell ATAC		Pir	Teleencephalon	NA	Piriform Gyrus
GSM7822174	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pir_from_donor_4	Brain	Pir		male		Donor 4	Single-cell ATAC		Pir	Teleencephalon	NA	Piriform Gyrus
GSM7822175	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_lec_from_donor_1	Brain	LEC		male		Donor 1	Single-cell ATAC	BA28,34	LEC	Temporal Lobe	Medial Temporal Lobe	Parahippocampal Cortex/Entorhinal Cortex
GSM7822176	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_lec_from_donor_2	Brain	LEC		male		Donor 2	Single-cell ATAC	BA28,34	LEC	Temporal Lobe	Medial Temporal Lobe	Parahippocampal Cortex/Entorhinal Cortex
GSM7822177	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a19_from_donor_4	Brain	A19		male		Donor 4	Single-cell ATAC	BA19	A19	Occipital Lobe	NA	Associative Visual Cortex|V3|V4|V5
GSM7822178	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a19_from_donor_1	Brain	A19		male		Donor 1	Single-cell ATAC	BA19	A19	Occipital Lobe	NA	Associative Visual Cortex|V3|V4|V5
GSM7822179	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a19_from_donor_2	Brain	A19		male		Donor 2	Single-cell ATAC	BA19	A19	Occipital Lobe	NA	Associative Visual Cortex|V3|V4|V5
GSM7822180	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_lec_from_donor_4	Brain	LEC		male		Donor 4	Single-cell ATAC	BA28,34	LEC	Temporal Lobe	Medial Temporal Lobe	Parahippocampal Cortex/Entorhinal Cortex
GSM7822181	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_th-tl_from_donor_1	Brain	TH-TL		male		Donor 1	Single-cell ATAC		TH-TL	NA	NA	NA
GSM7822182	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_th-tl_from_donor_2	Brain	TH-TL		male		Donor 2	Single-cell ATAC		TH-TL	NA	NA	NA
GSM7822183	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_th-tl_from_donor_4	Brain	TH-TL		male		Donor 4	Single-cell ATAC		TH-TL	NA	NA	NA
GSM7822184	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_mec_from_donor_1	Brain	MEC		male		Donor 1	Single-cell ATAC	BA28,34	MEC	Temporal Lobe	Medial Temporal Lobe	Parahippocampal Cortex/Entorhinal Cortex
GSM7822185	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_mec_from_donor_2	Brain	MEC		male		Donor 2	Single-cell ATAC	BA28,34	MEC	Temporal Lobe	Medial Temporal Lobe	Parahippocampal Cortex/Entorhinal Cortex
GSM7822186	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_mec_from_donor_4	Brain	MEC		male		Donor 4	Single-cell ATAC	BA28,34	MEC	Temporal Lobe	Medial Temporal Lobe	Parahippocampal Cortex/Entorhinal Cortex
GSM7822187	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_itg_from_donor_1	Brain	ITG		male		Donor 1	Single-cell ATAC	BA20	ITG	Temporal Lobe	NA	Inferior Temporal Gyrus
GSM7822188	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_itg_from_donor_2	Brain	ITG		male		Donor 2	Single-cell ATAC	BA20	ITG	Temporal Lobe	NA	Inferior Temporal Gyrus
GSM7822189	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_itg_from_donor_4	Brain	ITG		male		Donor 4	Single-cell ATAC	BA20	ITG	Temporal Lobe	NA	Inferior Temporal Gyrus
GSM7822190	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_idg_from_donor_1	Brain	Idg		male		Donor 1	Single-cell ATAC		Idg	NA	NA	NA
GSM7822191	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_idg_from_donor_2	Brain	Idg		male		Donor 2	Single-cell ATAC		Idg	NA	NA	NA
GSM7822192	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_idg_from_donor_4	Brain	Idg		male		Donor 4	Single-cell ATAC		Idg	NA	NA	NA
GSM7822193	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a38_from_donor_1	Brain	A38		male		Donor 1	Single-cell ATAC	BA38	A38	Temporal Lobe	NA	Superior Temporal Gyrus
GSM7822194	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a38_from_donor_2	Brain	A38		male		Donor 2	Single-cell ATAC	BA38	A38	Temporal Lobe	NA	Superior Temporal Gyrus
GSM7822195	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a38_from_donor_4	Brain	A38		male		Donor 4	Single-cell ATAC	BA38	A38	Temporal Lobe	NA	Superior Temporal Gyrus
GSM7822196	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a25_from_donor_1	Brain	A25		male		Donor 1	Single-cell ATAC	BA25	A25	Frontal Cortex	NA	Subgenual Cingulate Area
GSM7822197	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a25_from_donor_2	Brain	A25		male		Donor 2	Single-cell ATAC	BA25	A25	Frontal Cortex	NA	Subgenual Cingulate Area
GSM7822198	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_a25_from_donor_4	Brain	A25		male		Donor 4	Single-cell ATAC	BA25	A25	Frontal Cortex	NA	Subgenual Cingulate Area
GSM7822199	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_ic_from_donor_1	Brain	IC		male		Donor 1	Single-cell ATAC		IC	NA	NA	NA
GSM7822200	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_ic_from_donor_2	Brain	IC		male		Donor 2	Single-cell ATAC		IC	NA	NA	NA
GSM7822201	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_ic_from_donor_4	Brain	IC		male		Donor 4	Single-cell ATAC		IC	NA	NA	NA
GSM7822202	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pul_from_donor_1	Brain	Pul		male		Donor 1	Single-cell ATAC		Pul	NA	NA	NA
GSM7822203	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pul_from_donor_2	Brain	Pul		male		Donor 2	Single-cell ATAC		Pul	NA	NA	NA
GSM7822204	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pul_from_donor_4	Brain	Pul		male		Donor 4	Single-cell ATAC		Pul	NA	NA	NA
GSM7822205	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_md_from_donor_1	Brain	MD		male		Donor 1	Single-cell ATAC		MD	NA	NA	NA
GSM7822206	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_md_from_donor_2	Brain	MD		male		Donor 2	Single-cell ATAC		MD	NA	NA	NA
GSM7822207	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_md_from_donor_4	Brain	MD		male		Donor 4	Single-cell ATAC		MD	NA	NA	NA
GSM7822208	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cbv_from_donor_1	Brain	CBV		male		Donor 1	Single-cell ATAC		CBV	NA	NA	NA
GSM7822209	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cbv_from_donor_2	Brain	CBV		male		Donor 2	Single-cell ATAC		CBV	NA	NA	NA
GSM7822210	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cbv_from_donor_4	Brain	CBV		male		Donor 4	Single-cell ATAC		CBV	NA	NA	NA
GSM7822211	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cbl_from_donor_1	Brain	CBL		male		Donor 1	Single-cell ATAC		CBL	NA	NA	NA
GSM7822212	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cbl_from_donor_2	Brain	CBL		male		Donor 2	Single-cell ATAC		CBL	NA	NA	NA
GSM7822213	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cbl_from_donor_4	Brain	CBL		male		Donor 4	Single-cell ATAC		CBL	NA	NA	NA
GSM7822214	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pn_from_donor_1	Brain	PN		male		Donor 1	Single-cell ATAC		PN	NA	NA	NA
GSM7822215	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pn_from_donor_2	Brain	PN		male		Donor 2	Single-cell ATAC		PN	NA	NA	NA
GSM7822216	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pn_from_donor_4	Brain	PN		male		Donor 4	Single-cell ATAC		PN	NA	NA	NA
GSM7822217	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cla_from_donor_1	Brain	Cla		male		Donor 1	Single-cell ATAC		Cla	NA	NA	NA
GSM7822218	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cla_from_donor_2	Brain	Cla		male		Donor 2	Single-cell ATAC		Cla	NA	NA	NA
GSM7822219	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cla_from_donor_4	Brain	Cla		male		Donor 4	Single-cell ATAC		Cla	NA	NA	NA
GSM7822220	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_nac_from_donor_1	Brain	NAC		male		Donor 1	Single-cell ATAC		NAC	NA	NA	NA
GSM7822221	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_nac_from_donor_2	Brain	NAC		male		Donor 2	Single-cell ATAC		NAC	NA	NA	NA
GSM7822222	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_nac_from_donor_4	Brain	NAC		male		Donor 4	Single-cell ATAC		NAC	NA	NA	NA
GSM7822223	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_gpe_from_donor_1	Brain	GPe		male		Donor 1	Single-cell ATAC		GPe	NA	NA	NA
GSM7822224	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_gpe_from_donor_2	Brain	GPe		male		Donor 2	Single-cell ATAC		GPe	NA	NA	NA
GSM7822225	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_gpe_from_donor_4	Brain	GPe		male		Donor 4	Single-cell ATAC		GPe	NA	NA	NA
GSM7822226	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pu_from_donor_1	Brain	Pu		male		Donor 1	Single-cell ATAC		Pu	NA	NA	NA
GSM7822227	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pu_from_donor_2	Brain	Pu		male		Donor 2	Single-cell ATAC		Pu	NA	NA	NA
GSM7822228	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_pu_from_donor_4	Brain	Pu		male		Donor 4	Single-cell ATAC		Pu	NA	NA	NA
GSM7822229	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cab_from_donor_1	Brain	CaB		male		Donor 1	Single-cell ATAC		CaB	NA	NA	NA
GSM7822230	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cab_from_donor_2	Brain	CaB		male		Donor 2	Single-cell ATAC		CaB	NA	NA	NA
GSM7822231	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cab_from_donor_4	Brain	CaB		male		Donor 4	Single-cell ATAC		CaB	NA	NA	NA
GSM7822232	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_sep_from_donor_1	Brain	SEP		male		Donor 1	Single-cell ATAC		SEP	NA	NA	NA
GSM7822233	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_sep_from_donor_2	Brain	SEP		male		Donor 2	Single-cell ATAC		SEP	NA	NA	NA
GSM7822234	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_sep_from_donor_4	Brain	SEP		male		Donor 4	Single-cell ATAC		SEP	NA	NA	NA
GSM7822235	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_si_from_donor_1	Brain	SI		male		Donor 1	Single-cell ATAC		SI	NA	NA	NA
GSM7822236	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_si_from_donor_2	Brain	SI		male		Donor 2	Single-cell ATAC		SI	NA	NA	NA
GSM7822237	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_si_from_donor_4	Brain	SI		male		Donor 4	Single-cell ATAC		SI	NA	NA	NA
GSM7822238	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_bnst_from_donor_1	Brain	BNST		male		Donor 1	Single-cell ATAC		BNST	NA	NA	NA
GSM7822239	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_bnst_from_donor_2	Brain	BNST		male		Donor 2	Single-cell ATAC		BNST	NA	NA	NA
GSM7822240	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_bnst_from_donor_4	Brain	BNST		male		Donor 4	Single-cell ATAC		BNST	NA	NA	NA
GSM7822241	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cmn_from_donor_1	Brain	CMN		male		Donor 1	Single-cell ATAC		CMN	NA	NA	NA
GSM7822242	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cmn_from_donor_2	Brain	CMN		male		Donor 2	Single-cell ATAC		CMN	NA	NA	NA
GSM7822243	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_cmn-cn_from_donor_4	Brain	CMN-CN		male		Donor 4	Single-cell ATAC		CMN-CN	NA	NA	NA
GSM7822244	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_bl-la_from_donor_1	Brain	BL-La		male		Donor 1	Single-cell ATAC		BL-La	NA	NA	NA
GSM7822245	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_bl-la_from_donor_2	Brain	BL-La		male		Donor 2	Single-cell ATAC		BL-La	NA	NA	NA
GSM7822246	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_bl-la_from_donor_4	Brain	BL-La		male		Donor 4	Single-cell ATAC		BL-La	NA	NA	NA
GSM7822247	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_amy_from_donor_1	Brain	AMY		male		Donor 1	Single-cell ATAC		AMY	Limbic System	NA	Amygdala
GSM7822248	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_amy_from_donor_2	Brain	AMY		male		Donor 2	Single-cell ATAC		AMY	Limbic System	NA	Amygdala
GSM7822249	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_amy_from_donor_4	Brain	AMY		male		Donor 4	Single-cell ATAC		AMY	Limbic System	NA	Amygdala
GSM7822250	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hit_from_donor_1	Brain	HiT		male		Donor 1	Single-cell ATAC		HiT	NA	NA	NA
GSM7822251	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hit_from_donor_2	Brain	HiT		male		Donor 2	Single-cell ATAC		HiT	NA	NA	NA
GSM7822252	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hit_from_donor_4	Brain	HiT		male		Donor 4	Single-cell ATAC		HiT	NA	NA	NA
GSM7822253	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hib_from_donor_1	Brain	HiB		male		Donor 1	Single-cell ATAC		HiB	NA	NA	NA
GSM7822254	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hib_from_donor_2_rep_1	Brain	HiB		male		Donor 2	Single-cell ATAC		HiB	NA	NA	NA
GSM7822255	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hib_from_donor_2_rep_2	Brain	HiB		male		Donor 2	Single-cell ATAC		HiB	NA	NA	NA
GSM7822256	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hib_from_donor_4_rep_1	Brain	HiB		male		Donor 4	Single-cell ATAC		HiB	NA	NA	NA
GSM7822257	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_hib_from_donor_4_rep_2	Brain	HiB		male		Donor 4	Single-cell ATAC		HiB	NA	NA	NA
GSM7822258	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_sub_from_donor_1	Brain	Sub		male		Donor 1	Single-cell ATAC		Sub	NA	NA	NA
GSM7822259	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_sub_from_donor_2	Brain	Sub		male		Donor 2	Single-cell ATAC		Sub	NA	NA	NA
GSM7822260	GSE244618	snatac-seq_of_homo_sapiens_adult_brain_sub_from_donor_4	Brain	Sub		male		Donor 4	Single-cell ATAC		Sub	NA	NA	NA
