sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_extract_protocol_ch1,sample_description,sample_data_processing,sample_platform_id,sample_contact_name,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,patient,condition,tissue,tissue_source,project,raw_data_location,raw_data_id,assay,library_strategy,genome_build,supplementary_files_format_and_content,biosample
puck_210113_40,,,,,,,Puck_210113_40,GSM6128242,Public on Oct 10 2022,May 10 2022,Oct 10 2022,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128242/suppl/GSM6128242_Puck_210113_40.matched.digital_expression_barcodes.tsv.gz,"GSE183274, GSE183279",0,GSM6128242,3611,Reference,Kidney Medulla,Nephrectomy,HuBMAP,portal.hubmapconsortium.org,HBM379.VLVM.268,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),
puck_210119_09,,,,,,,Puck_210119_09,GSM6128243,Public on Oct 10 2022,May 10 2022,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128243/suppl/GSM6128243_Puck_210119_09.matched.digital_expression_barcodes.tsv.gz,"GSE183274, GSE183279",0,GSM6128243,3593,Reference,Kidney Cortex,Deceased Donor,HuBMAP,portal.hubmapconsortium.org,HBM752.TSBJ.328,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),
puck_210119_18,,,,,,,Puck_210119_18,GSM6128244,Public on Oct 10 2022,May 10 2022,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128244/suppl/GSM6128244_Puck_210119_18.matched.digital_expression_barcodes.tsv.gz,"GSE183274, GSE183279",0,GSM6128244,3611,Reference,Kidney Cortex,Nephrectomy,HuBMAP,portal.hubmapconsortium.org,HBM986.QPGS.269,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),
puck_210119_20,,,,,,,Puck_210119_20,GSM6128245,Public on Oct 10 2022,May 10 2022,Oct 10 2022,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128245/suppl/GSM6128245_Puck_210119_20.matched.digital_expression_barcodes.tsv.gz,"GSE183274, GSE183279",0,GSM6128245,3611,Reference,Kidney Cortex,Nephrectomy,HuBMAP,portal.hubmapconsortium.org,HBM837.JPCL.782,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),
puck_201229_01,,,,,,,Puck_201229_01,GSM6128246,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128246/suppl/GSM6128246_Puck_201229_01.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355017,20-576,Reference,Kidney Cortex,Nephrectomy,KPMP,atlas.kpmp.org,20-576-LN,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272357
puck_201229_02,,,,,,,Puck_201229_02,GSM6128247,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128247/suppl/GSM6128247_Puck_201229_02.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355018,20-576,Reference,Kidney Cortex,Nephrectomy,KPMP,atlas.kpmp.org,20-576-LN,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272356
puck_201229_03,,,,,,,Puck_201229_03,GSM6128248,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128248/suppl/GSM6128248_Puck_201229_03.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355019,20-576,Reference,Kidney Cortex,Nephrectomy,KPMP,atlas.kpmp.org,20-576-LN,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272355
puck_201229_04,,,,,,,Puck_201229_04,GSM6128249,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128249/suppl/GSM6128249_Puck_201229_04.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355020,20-576,Reference,Kidney Cortex,Nephrectomy,KPMP,atlas.kpmp.org,20-576-LN,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272354
puck_201229_05,,,,,,,Puck_201229_05,GSM6128250,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128250/suppl/GSM6128250_Puck_201229_05.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355021,20-576,Reference,Kidney Cortex,Nephrectomy,KPMP,atlas.kpmp.org,20-576-LN,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272353
puck_201229_06,,,,,,,Puck_201229_06,GSM6128251,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Cortex,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128251/suppl/GSM6128251_Puck_201229_06.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355022,20-576,Reference,Kidney Cortex,Nephrectomy,KPMP,atlas.kpmp.org,20-576-LN,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272352
puck_201229_07,,,,,,,Puck_201229_07,GSM6128252,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128252/suppl/GSM6128252_Puck_201229_07.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355023,20-576,Reference,Kidney Medulla,Nephrectomy,KPMP,atlas.kpmp.org,20-576-DI,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272351
puck_201229_08,,,,,,,Puck_201229_08,GSM6128253,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128253/suppl/GSM6128253_Puck_201229_08.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355024,20-576,Reference,Kidney Medulla,Nephrectomy,KPMP,atlas.kpmp.org,20-576-DI,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272350
puck_201229_10,,,,,,,Puck_201229_10,GSM6128254,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128254/suppl/GSM6128254_Puck_201229_10.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355025,20-576,Reference,Kidney Medulla,Nephrectomy,KPMP,atlas.kpmp.org,20-576-DI,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272349
puck_201229_11,,,,,,,Puck_201229_11,GSM6128255,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128255/suppl/GSM6128255_Puck_201229_11.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355026,20-576,Reference,Kidney Medulla,Nephrectomy,KPMP,atlas.kpmp.org,20-576-DI,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272348
puck_201229_12,,,,,,,Puck_201229_12,GSM6128256,Public on Oct 10 2022,May 10 2022,Mar 21 2023,SRA,1,Kidney Medulla,Homo sapiens,9606,polyA RNA,"Tissue pucks were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6, Sequencing libraries were prepared according to the step-by-step protocol: dx.doi.org/10.17504/protocols.io.bpgzmjx6",,"Demultiplexing, genome alignment and spatial matching was performed using Slide-seq tools github.com/MacoskoLab/slideseq-tools/releases/tag/0.1, Giotto (version 1.0.3) was used for data handling and RCTD (version 1.2.0) for the cell type deconvolution",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM6128nnn/GSM6128256/suppl/GSM6128256_Puck_201229_12.BeadLocationsForR.csv.gz,"GSE183274, GSE183279",0,SRX19355027,20-576,Reference,Kidney Medulla,Nephrectomy,KPMP,atlas.kpmp.org,20-576-DI,SLIDE-Seq2,,,Giotto objects in RDS format containing bead location and count matrices and cell type weights after deconvolution; raw counts digital gene expression (DGE) matrix (.txt.gz) and a bead barcode locations file (.csv),https://www.ncbi.nlm.nih.gov/biosample/SAMN33272347
