sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_description,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,chip_antibody,chip_antibody_vendor,chip_antibody_cat_,chip_antibody_lot_batch_,genome_build,biosample,sra
h3k27ac_df_2482_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856378,SRX8406383,H3K27ac_DF_2482_T,GSM4570029,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2482_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570029,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570029/suppl/GSM4570029_H3K27ac_DF_2482_T.bw,GSE130408,0,SRX8406383,localized prostate tissue,H3k27ac,Diagenode,C15410200,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032495,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406383
h3k27ac_df_2484_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856379,SRX8406384,H3k27ac_DF_2484_T,GSM4570030,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3k27ac_2484-4_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570030,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570030/suppl/GSM4570030_H3k27ac_DF_2484_T.bw,GSE130408,0,SRX8406384,localized prostate tissue,H3k27ac,Diagenode,C15410201,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032494,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406384
h3k27ac_df_2480_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856380,SRX8406385,H3K27ac_DF_2480_T,GSM4570031,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27ac_2480_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570031,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570031/suppl/GSM4570031_H3K27ac_DF_2480_T.bw,GSE130408,0,SRX8406385,localized prostate tissue,H3k27ac,Diagenode,C15410202,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032493,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406385
h3k27ac_nki_1_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856381,SRX8406386,H3K27AC_NKI_1_T,GSM4570032,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_1_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570032,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570032/suppl/GSM4570032_H3K27AC_NKI_1_T.bw,GSE130408,0,SRX8406386,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032528,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406386
h3k27ac_nki_5_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856382,SRX8406387,H3K27AC_NKI_5_T,GSM4570033,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_5_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570033,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570033/suppl/GSM4570033_H3K27AC_NKI_5_T.bw,GSE130408,0,SRX8406387,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032527,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406387
h3k27ac_nki_7_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856383,SRX8406388,H3K27AC_NKI_7_T,GSM4570034,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_7_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570034,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570034/suppl/GSM4570034_H3K27AC_NKI_7_T.bw,GSE130408,0,SRX8406388,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032526,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406388
h3k27ac_nki_13_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856384,SRX8406389,H3K27AC_NKI_13_T,GSM4570035,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_13_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570035,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570035/suppl/GSM4570035_H3K27AC_NKI_13_T.bw,GSE130408,0,SRX8406389,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032525,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406389
h3k27ac_nki_19_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856385,SRX8406390,H3K27AC_NKI_19_T,GSM4570036,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_19_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570036,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570036/suppl/GSM4570036_H3K27AC_NKI_19_T.bw,GSE130408,0,SRX8406390,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032524,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406390
h3k27ac_nki_23_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856386,SRX8406391,H3K27AC_NKI_23_T,GSM4570037,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_23_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570037,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570037/suppl/GSM4570037_H3K27AC_NKI_23_T.bw,GSE130408,0,SRX8406391,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032523,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406391
h3k27ac_nki_27_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856387,SRX8406392,H3K27AC_NKI_27_T,GSM4570038,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_27_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570038,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570038/suppl/GSM4570038_H3K27AC_NKI_27_T.bw,GSE130408,0,SRX8406392,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032522,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406392
h3k27ac_nki_29_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856388,SRX8406393,H3K27AC_NKI_29_T,GSM4570039,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,NKI_29_H3K27AC_Tumor,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570039,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570039/suppl/GSM4570039_H3K27AC_NKI_29_T.bw,GSE130408,0,SRX8406393,Patient localized prostate tissue,H3K27ac,Active Motif,39133,31814008,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032521,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406393
k27ac_uw_pdx_70,ChIP,Homo sapiens,SINGLE,SRA,SRR11856389,SRX8406394,K27ac_UW_PDX_70,GSM4570040,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_70,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570040,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570040/suppl/GSM4570040_K27ac_UW_PDX_70.bw,GSE130408,0,SRX8406394,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032520,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406394
k27ac_uw_pdx_35,ChIP,Homo sapiens,SINGLE,SRA,SRR11856390,SRX8406395,K27ac_UW_PDX_35,GSM4570041,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_35,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570041,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570041/suppl/GSM4570041_K27ac_UW_PDX_35.bw,GSE130408,0,SRX8406395,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032519,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406395
k27ac_uw_pdx_77,ChIP,Homo sapiens,SINGLE,SRA,SRR11856391,SRX8406396,K27ac_UW_PDX_77,GSM4570042,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_77,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570042,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570042/suppl/GSM4570042_K27ac_UW_PDX_77.bw,GSE130408,0,SRX8406396,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032623,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406396
k27ac_uw_pdx_58,ChIP,Homo sapiens,SINGLE,SRA,SRR11856392,SRX8406397,K27ac_UW_PDX_58,GSM4570043,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_58,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570043,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570043/suppl/GSM4570043_K27ac_UW_PDX_58.bw,GSE130408,0,SRX8406397,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032622,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406397
k27ac_uw_pdx_78,ChIP,Homo sapiens,SINGLE,SRA,SRR11856393,SRX8406398,K27ac_UW_PDX_78,GSM4570044,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_78,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570044,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570044/suppl/GSM4570044_K27ac_UW_PDX_78.bw,GSE130408,0,SRX8406398,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032640,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406398
k27ac_uw_pdx_81,ChIP,Homo sapiens,SINGLE,SRA,SRR11856394,SRX8406399,K27ac_UW_PDX_81,GSM4570045,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_81,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570045,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570045/suppl/GSM4570045_K27ac_UW_PDX_81.bw,GSE130408,0,SRX8406399,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032633,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406399
k27ac_uw_pdx_86-2,ChIP,Homo sapiens,SINGLE,SRA,SRR11856395,SRX8406400,K27ac_UW_PDX_86-2,GSM4570046,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_86_2,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570046,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570046/suppl/GSM4570046_K27ac_UW_PDX_86-2.bw,GSE130408,0,SRX8406400,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032632,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406400
k27ac_uw_pdx_92,ChIP,Homo sapiens,SINGLE,SRA,SRR11856396,SRX8406401,K27ac_UW_PDX_92,GSM4570047,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_92,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570047,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570047/suppl/GSM4570047_K27ac_UW_PDX_92.bw,GSE130408,0,SRX8406401,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032631,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406401
k27ac_uw_pdx_136,ChIP,Homo sapiens,SINGLE,SRA,SRR11856397,SRX8406402,K27ac_UW_PDX_136,GSM4570048,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_136,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570048,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570048/suppl/GSM4570048_K27ac_UW_PDX_136.bw,GSE130408,0,SRX8406402,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032630,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406402
k27ac_uw_pdx_141,ChIP,Homo sapiens,SINGLE,SRA,SRR11856398,SRX8406403,K27ac_UW_PDX_141,GSM4570049,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_141,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570049,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570049/suppl/GSM4570049_K27ac_UW_PDX_141.bw,GSE130408,0,SRX8406403,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032629,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406403
k27ac_uw_pdx_167,ChIP,Homo sapiens,SINGLE,SRA,SRR11856399,SRX8406404,K27ac_UW_PDX_167,GSM4570050,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_167,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570050,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570050/suppl/GSM4570050_K27ac_UW_PDX_167.bw,GSE130408,0,SRX8406404,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032628,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406404
k27ac_uw_pdx_170-2,ChIP,Homo sapiens,SINGLE,SRA,SRR11856400,SRX8406405,K27ac_UW_PDX_170-2,GSM4570051,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_170_2,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570051,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570051/suppl/GSM4570051_K27ac_UW_PDX_170-2.bw,GSE130408,0,SRX8406405,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032627,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406405
k27ac_uw_pdx_170-3,ChIP,Homo sapiens,SINGLE,SRA,SRR11856401,SRX8406406,K27ac_UW_PDX_170-3,GSM4570052,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_170_3,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570052,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570052/suppl/GSM4570052_K27ac_UW_PDX_170-3.bw,GSE130408,0,SRX8406406,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032626,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406406
k27ac_uw_pdx_189-3,ChIP,Homo sapiens,SINGLE,SRA,SRR11856402,SRX8406407,K27ac_UW_PDX_189-3,GSM4570053,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_189_3,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570053,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570053/suppl/GSM4570053_K27ac_UW_PDX_189-3.bw,GSE130408,0,SRX8406407,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032625,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406407
k27ac_uw_pdx_189-4,ChIP,Homo sapiens,SINGLE,SRA,SRR11856403,SRX8406408,K27ac_UW_PDX_189-4,GSM4570054,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,K27ac_PDX_189_4,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570054,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570054/suppl/GSM4570054_K27ac_UW_PDX_189-4.bw,GSE130408,0,SRX8406408,CRPC pdx,H3K27ac,Diagenode,C15410196,A1723-00411,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032624,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406408
k4me2_df_2208_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856404,SRX8406409,K4me2_DF_2208_N,GSM4570055,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2208_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570055,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570055/suppl/GSM4570055_K4me2_DF_2208_N.bw,GSE130408,0,SRX8406409,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032605,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406409
k4me2_df_2228_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856405,SRX8406410,K4me2_DF_2228_N,GSM4570056,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2228_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570056,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570056/suppl/GSM4570056_K4me2_DF_2228_N.bw,GSE130408,0,SRX8406410,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032604,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406410
k4me2_df_2342_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856406,SRX8406411,K4me2_DF_2342_N,GSM4570057,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2342_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570057,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570057/suppl/GSM4570057_K4me2_DF_2342_N.bw,GSE130408,0,SRX8406411,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032603,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406411
k4me2_df_2078_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856407,SRX8406412,K4me2_DF_2078_N,GSM4570058,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2078_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570058,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570058/suppl/GSM4570058_K4me2_DF_2078_N.bw,GSE130408,0,SRX8406412,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032639,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406412
